22,206
49,99
49,801
5,147
40,888
23,230
30,135
40,79
43,864
46,17
45,170
15,96
15,175
39,971
49,993
10,354
25,393
2,141
19,391
33,77
26,340
9,115
47,417
24,803
2,160
40,189
12,935
32,221
26,374
21,393
42,771
19,688
42,841
44,516
19,968
11,926
39,445
20,656
42,800
32,517
39,505
2,391
45,165
31,55
26,536
26,337
31,833
31,189
23,834
19,418
43,754
45,63
2,413
18,24
50,556
14,311
5,517
3,436
1,594
22,474
23,690
35,626
47,367
43,967
39,327
16,471
17,110
15,673
44,785
31,5
3,699
32,402
45,443
11,263
38,681
11,163
46,333
24,612
27,893
34,427
27,589
29,333
18,986
15,516
8,211
10,534
33,482
1,273
40,702
24,932
11,117
22,775
28,550
49,121
34,959
3,531
19,812
14,827
42,734
22,128
11,41
21,176
44,816
14,177
26,571
46,608
25,322
16,192
12,269
20,578
42,679
18,70
5,836
49,688
2,610
38,648
46,109
35,63
24,470
24,357
25,458
35,335
30,470
14,228
9,377
47,599
10,559
33,373
42,69
45,737
26,184
42,577
10,311
41,949
40,964
3,244
32,328
13,107
2,170
45,764
46,452
7,492
22,991
28,426
37,689
49,257
36,391
15,803
42,753
2,622
4,586
12,96
32,839
24,192
13,229
5,40
5,659
14,359
19,808
48,184
36,733
15,641
10,819
19,614
38,801
28,300
3,451
37,115
33,446
24,244
37,158
30,191
36,651
2,963
11,710
16,541
39,595
31,354
43,278
4,401
2,530
1,127
19,163
17,781
1,736
28,741
5,36
50,992
7,946
3,934
40,535
34,985
45,127
15,626
46,163
24,623
7,699
24,972
27,202
11,873
45,347
40,362
29,258
44,808
47,440
26,404
28,244
30,865
15,921
30,737
37,349
15,650
22,131
12,237
33,976
34,429
47,258
18,221
4,839
12,665
23,468
10,622
9,472
48,349
48,358
49,873
13,203
7,279
12,946
41,699
1,394
33,301
48,103
3,403
11,450
19,77
37,246
48,21
12,404
40,531
25,546
48,119
26,938
23,904
22,717
10,285
16,204
25,958
48,684
11,302
23,63
36,183
48,247
13,763
36,489
48,945
14,571
46,563
42,440
22,599
49,116
39,678
27,373
42,689
1,371
22,65
27,965
16,793
35,26
20,924
14,808
17,343
41,997
23,256
42,532
38,223
19,791
28,745
41,380
16,567
48,786
22,880
24,26
27,195
42,745
50,846
32,505
15,439
5,150
36,208
8,40
27,491
21,626
26,430
23,444
24,245
32,436
42,47
42,939
43,773
30,736
28,900
5,873
38,988
11,769
26,205
47,881
41,796
20,188
36,87
26,526
49,514
20,790
33,432
44,507
26,583
38,397
24,981
30,587
48,307
29,190
37,761
16,737
48,319
18,511
20,836
20,869
9,764
5,250
37,638
8,897
5,959
26,630
5,195
29,894
2,413
21,426
45,169
46,585
14,673
37,951
50,430
8,21
31,541
2,610
47,522
20,796
33,880
2,678
14,677
26,70
20,683
46,190
21,60
2,212
48,86
18,215
42,9
26,621
16,460
41,468
10,365
37,939
8,729
16,610
33,834
34,373
45,13
22,152
12,1
39,765
44,772
18,484
48,585
50,581
8,48
17,309
27,577
20,402
50,325
8,560
18,252
25,370
33,341
16,161
42,838
13,611
42,845
37,600
14,373
37,691
21,247
32,620
10,858
12,114
17,426
4,200
4,782
4,964
34,906
31,449
49,129
47,115
47,227
8,253
20,246
16,956
19,57
16,35
42,189
20,327
28,682
34,684
36,574
16,442
24,492
44,379
48,743
13,36
8,206
3,759
35,702
8,138
3,65
34,49
42,240
44,272
32,844
16,280
39,375
13,984
23,664
25,187
19,597
10,305
40,564
21,806
41,329
17,43
14,156
14,228
13,189
29,291
2,678
44,5
22,765
8,653
17,292
34,279
28,595
14,971
2,229
17,777
36,191
32,407
44,148
16,866
4,549
6,34
16,40
18,312
22,459
14,590
39,197
40,669
14,688
18,29
1,508
28,274
24,774
24,320
46,287
1,816
9,980
20,414
12,965
36,726
27,398
37,471
24,531
22,74
1,453
40,470
39,162
41,476
3,134
6,73
34,299
31,591
26,314
22,785
11,822
21,950
48,790
16,504
14,872
43,771
11,994
42,432
5,49
49,949
37,593
22,644
47,269
10,21
20,768
46,723
34,231
1,702
42,906
9,199
44,736
8,843
15,382
10,141
1,420
37,895
31,582
1,411
9,170
3,849
27,299
15,885
34,724
1,810
46,591
50,725
30,690
22,63
15,450
2,224
31,218
42,742
4,597
27,848
47,237
44,408
11,742
25,853
29,530
38,213
27,743
45,241
14,563
43,810
34,181
8,839
15,272
16,692
50,194
46,624
34,29
25,180
40,573
43,343
45,507
48,930
43,241
22,802
10,793
35,626
47,975
43,882
42,76
13,423
19,333
35,147
9,964
47,829
37,288
44,570
34,238
33,985
21,549
5,776
39,694
30,59
23,739
10,907
44,452
4,520
19,920
27,303
42,814
14,431
43,309
38,550
42,691
3,517
10,313
50,461
23,485
23,314
8,281
26,999
16,255
19,316
11,32
1,136
40,552
23,427
32,628
40,773
22,666
28,605
23,877
36,269
3,602
14,453
5,289
10,132
47,160
17,332
41,325
34,22
27,425
6,417
37,954
37,876
24,893
23,478
25,754
17,839
41,369
3,48
40,672
4,878
34,811
43,889
48,682
36,757
10,172
33,82
19,661
12,569
33,105
5,761
3,258
45,434
27,308
5,850
32,809
14,983
21,815
27,155
3,34
7,340
7,930
38,734
44,893
43,591
7,972
34,847
33,266
11,917
15,944
14,676
17,387
48,785
26,909
29,541
2,477
3,362
23,311
42,223
26,722
49,730
19,887
10,279
1,877
13,49
34,260
27,422
1,342
50,30
48,891
42,841
2,287
17,662
15,421
50,475
49,557
46,859
38,370
20,454
4,801
22,779
35,560
42,278
40,591
17,358
14,648
22,880
21,863
42,630
23,546
13,933
41,130
24,744
1,732
26,672
28,67
28,655
3,896
39,453
42,1
6,93
15,195
40,697
44,469
21,396
18,134
18,866
45,801
16,594
16,479
42,305
11,598
5,66
15,548
12,761
33,18
26,978
11,261
30,87
41,25
36,390
49,586
28,314
41,676
31,760
21,122
44,694
5,791
36,176
34,697
12,210
6,910
6,535
48,452
3,268
13,833
27,156
23,972
43,338
7,785
17,674
10,694
32,83
14,482
13,750
36,72
41,124
1,518
16,214
6,990
43,320
33,965
39,523
48,591
42,766
20,330
28,278
4,930
23,676
45,630
32,877
31,895
16,480
42,667
43,685
41,555
18,381
48,357
19,16
17,416
21,513
30,574
33,210
27,689
2,875
21,364
22,544
24,729
1,999
26,996
39,759
22,740
49,719
27,753
30,349
5,168
9,160
45,336
48,644
2,916
21,405
13,746
1,733
15,280
45,963
22,328
29,589
46,802
11,382
43,429
9,844
45,928
5,183
11,452
7,177
4,826
6,866
27,124
34,204
21,807
31,160
23,216
1,769
4,361
35,608
5,911
44,223
3,742
33,756
21,476
31,739
32,91
16,448
23,590
12,193
38,514
50,961
7,423
31,288
29,211
48,711
44,424
44,957
29,108
6,642
45,542
31,919
4,340
27,941
28,120
28,780
10,307
27,172
16,15
46,527
32,257
1,624
43,78
2,350
32,148
32,199
7,774
32,262
18,943
7,50
8,993
30,292
42,25
11,470
40,938
44,3
20,494
43,233
6,743
29,10
50,684
20,409
39,865
13,431
37,192
18,858
20,445
24,175
39,488
49,738
17,667
44,70
39,449
18,998
6,69
18,974
6,943
50,320
44,40
38,112
7,940
10,101
50,883
4,773
41,293
44,705
24,992
48,282
47,149
44,5
27,346
13,689
6,723
17,273
8,158
44,480
15,411
25,707
22,314
41,553
37,523
25,843
7,284
41,531
21,744
5,184
34,251
4,346
38,280
16,978
12,440
11,312
43,142
49,512
25,323
9,954
17,494
43,844
47,429
34,240
46,565
36,438
37,355
35,217
49,185
5,848
14,82
40,411
6,402
10,875
46,776
40,781
18,305
22,472
50,719
20,645
3,272
42,36
50,121
45,28
28,681
41,680
12,7
36,110
6,430
41,480
27,186
27,293
28,859
3,948
50,22
26,17
30,634
27,513
17,925
41,641
39,476
17,309
39,199
8,455
20,518
24,693
24,732
26,893
16,993
49,586
23,84
29,778
41,963
39,59
36,62
39,896
10,798
40,540
29,521
22,222
25,848
22,730
37,570
25,716
18,124
7,926
41,403
37,876
33,784
38,334
27,249
6,512
29,179
