12,66
23,402
38,698
43,933
26,817
12,276
13,478
43,859
18,679
45,436
37,928
39,702
33,560
18,592
37,518
26,91
39,851
10,178
17,175
27,793
33,222
44,438
15,110
43,155
11,524
2,228
11,319
38,518
34,908
50,20
1,566
33,391
48,705
41,333
39,401
32,950
23,554
32,891
18,987
20,485
6,164
17,225
15,438
2,309
11,675
17,747
38,93
46,470
3,475
22,714
35,43
33,45
13,773
20,19
5,545
18,140
36,334
10,764
44,701
16,615
45,167
20,371
21,943
35,376
11,583
34,561
10,84
48,891
33,76
4,693
21,551
26,779
20,785
47,489
1,144
33,449
9,182
20,466
9,728
3,664
21,40
49,106
34,610
41,504
26,657
9,890
48,423
27,480
21,499
9,651
33,380
45,65
36,210
27,170
10,508
48,380
10,696
41,998
27,870
4,762
16,213
32,838
47,733
24,277
49,356
2,154
48,555
5,722
10,998
29,753
14,921
9,427
30,758
38,672
15,107
18,212
49,738
7,175
49,234
32,504
28,575
19,934
32,561
25,555
22,4
41,648
23,77
23,22
5,219
10,875
35,326
48,483
45,802
5,879
15,713
32,838
38,71
7,731
29,841
20,975
44,457
47,142
3,25
25,191
6,670
5,241
47,794
41,353
7,102
1,459
17,540
42,404
1,583
32,843
16,864
2,591
4,778
48,963
45,39
5,359
9,396
36,860
47,732
15,967
19,424
47,661
8,87
48,124
34,545
12,224
45,997
35,672
38,299
38,615
2,21
26,873
41,290
8,629
21,688
8,84
29,415
48,269
18,160
40,32
6,997
14,682
12,394
24,872
23,399
20,498
25,208
14,807
37,597
22,834
27,852
47,557
32,220
36,898
47,267
35,429
13,589
40,637
46,611
48,48
4,794
46,93
48,409
31,278
6,118
2,468
11,146
33,139
21,166
31,162
5,706
35,958
30,629
38,329
14,572
24,803
33,999
26,443
16,54
4,510
17,514
27,281
45,609
29,743
17,498
20,957
48,539
12,80
43,543
20,139
9,847
16,997
34,383
9,794
33,410
27,757
49,499
25,345
45,865
35,407
32,235
46,686
43,804
36,688
43,381
22,811
1,520
50,415
19,113
46,25
20,918
29,662
5,791
41,965
29,651
16,815
39,488
4,65
13,412
43,841
4,860
28,84
34,733
33,510
32,652
9,330
11,630
23,46
50,694
20,552
13,323
6,279
43,335
18,901
