27,155
37,672
13,900
18,571
43,950
45,652
33,295
45,980
16,465
6,351
3,348
17,600
40,831
5,466
17,313
5,570
0,966
43,580
23,711
37,527
9,766
10,53
32,689
43,330
44,416
35,454
50,495
17,594
38,991
39,905
20,466
10,217
35,443
38,938
25,420
3,604
47,968
49,74
27,930
13,598
44,537
25,505
28,70
32,390
6,134
4,815
10,483
37,700
31,531
22,993
39,351
28,248
15,422
33,882
27,249
22,929
24,1000
1,865
40,218
49,934
1,236
46,600
30,700
44,300
48,57
6,360
12,738
19,790
17,216
16,414
49,298
33,473
37,898
9,183
43,768
22,555
36,917
30,530
45,873
39,782
39,518
32,874
48,218
45,826
14,838
22,686
19,75
36,618
31,282
16,660
28,549
23,280
13,122
33,432
42,33
47,639
9,282
21,547
43,577
19,350
39,54
2,946
33,200
41,931
23,519
14,309
8,293
40,881
37,164
31,623
44,313
16,951
41,582
49,601
39,944
22,971
20,846
32,937
4,480
29,457
22,497
40,822
32,991
46,664
23,761
27,270
16,37
49,895
44,853
9,912
9,533
26,503
47,127
41,909
8,252
25,248
25,884
39,809
29,90
28,774
7,468
44,75
24,75
18,783
5,540
31,84
10,267
8,902
49,161
46,462
27,577
32,416
25,326
1,916
38,990
16,59
29,899
2,6
42,974
48,340
47,238
9,845
47,845
14,24
45,873
16,401
44,639
5,180
22,51
21,644
2,473
26,539
48,914
28,138
9,796
39,874
28,674
27,663
1,397
18,979
8,139
8,706
13,902
27,371
25,428
36,400
33,75
27,99
20,993
7,682
32,142
9,491
30,391
6,531
6,11
0,703
34,816
48,205
38,24
31,437
35,57
24,334
4,929
31,736
37,731
3,78
1,5
27,644
10,745
50,339
20,380
22,485
22,308
43,31
50,893
48,898
30,968
4,262
17,919
41,321
25,949
32,760
13,352
23,667
43,181
17,386
18,302
29,337
9,331
38,309
35,482
22,432
29,352
40,417
16,455
50,755
31,304
36,912
48,583
49,465
30,812
25,6
12,661
28,515
20,679
9,923
20,195
22,226
47,16
38,230
19,36
47,804
47,447
43,975
20,705
2,830
16,82
30,40
30,277
48,405
25,58
46,578
43,861
30,511
6,122
37,547
19,223
6,925
9,44
43,63
50,179
20,859
43,322
36,565
11,647
14,237
22,516
25,994
16,165
3,463
23,973
29,459
20,478
18,92
49,332
2,509
37,807
2,493
47,482
50,183
18,812
20,994
5,259
48,644
1,84
4,751
20,229
30,237
49,968
0,193
12,428
14,595
37,197
26,853
36,474
22,177
4,591
18,439
11,86
49,243
49,722
10,429
0,46
0,841
36,420
18,108
16,287
36,248
27,95
14,291
23,938
16,844
28,708
1,924
23,517
13,68
21,51
49,635
50,750
34,385
50,718
50,739
27,801
0,325
34,277
23,61
28,650
14,301
27,183
14,133
10,107
30,641
15,737
50,384
13,733
35,947
30,732
44,970
14,431
49,761
36,62
38,685
11,439
19,880
15,632
32,110
18,929
17,677
25,46
42,229
24,202
0,71
20,531
23,475
14,332
38,997
50,32
4,329
4,500
3,639
27,158
1,873
40,441
31,452
10,831
28,875
40,802
24,983
37,511
50,201
2,387
